epoch,updates,auc,ap,val_auc,val_ap
0,0,0.42319971222686475,3.7606907212224864e-05,0.717430401639922,0.6215404944528796
1,250,0.4982972242515743,4.2986131152956223e-05,0.7748823205007396,0.6845639380739196
1,500,0.6451963639510997,7.347634981327982e-05,0.8847330661603194,0.8332189815704135
1,750,0.7430865399073316,0.0001003053893669449,0.9466453723830862,0.9384116950813719
1,1000,0.811852354844806,0.0001942778432967315,0.9640928420234226,0.9667932976668895
1,1250,0.8402755736598948,0.00039425626471683325,0.9678919663538152,0.9716736416587375
1,1500,0.8782155075887425,0.0014309355991915299,0.9686117640699786,0.9728395477743395
1,1750,0.9002209569237946,0.0022568320778689295,0.9690841343073103,0.9735522629055228
1,2000,0.9366616374266572,0.005122207708186391,0.9720806959261938,0.976060570219832
1,2250,0.9366992152713675,0.0037052319138925066,0.9768707400827588,0.9796272560428301
1,2500,0.9579806285370913,0.002556724037069563,0.9837876743039171,0.9851529791681225
1,2750,0.977269766251131,0.0030918499485418503,0.9924210090125377,0.9929916125758295
1,3000,0.98683017008118,0.004025021371272169,0.9971025931454581,0.9973308705433521
1,3250,0.9880735718274364,0.004155138972406341,0.9980966643248943,0.9982123811693918
1,3500,0.9862115337699942,0.003982998836188813,0.9985766177177006,0.9986242348514011
1,3750,0.9801601738291082,0.004048198753221204,0.9988032486318408,0.9988325507071939
1,4000,0.9755682243584963,0.006367129009526096,0.9989687174814003,0.9989934431202199
1,4250,0.972410610342099,0.011683184837444653,0.9990800711991914,0.9991048653909069
1,4500,0.9676864484778874,0.0073227408303313405,0.9992066423748744,0.9992010021618803
1,4750,0.9597225372265791,0.006204410412309729,0.9992633202860773,0.9992488288378251
1,5000,0.963713443782409,0.004515515429946977,0.9993018992002293,0.9992741755848231
1,5250,0.9556366986092949,0.0038880602809307336,0.9993597445954203,0.9993247260710465
1,5500,0.9622142049582677,0.004069474027785357,0.9993859168960079,0.999349830187954
1,5750,0.9648313153037799,0.0036668345162565496,0.9994427113661393,0.9993951757934294
1,6000,0.9640626560001658,0.0033616846290425552,0.9994571233903723,0.9994063855368414
